origin,destination,date,status
MA,CI,5/27/20,red
MA,CI,5/28/20,red
MA,CI,5/29/20,red
MA,CI,5/30/20,red
MA,CI,5/31/20,red
MA,CI,6/1/20,red
SN,CI,3/8/20,green
SN,CI,3/9/20,green
SN,CI,3/10/20,green
SN,CI,3/11/20,green
SN,CI,3/12/20,green
SN,CI,3/13/20,green
SN,CI,3/14/20,green
SN,CI,3/15/20,green
SN,CI,3/16/20,green
SN,CI,3/17/20,green
SN,CI,3/18/20,green
SN,CI,3/19/20,green
SN,CI,3/20/20,green
SN,CI,3/21/20,green
SN,CI,3/22/20,green
SN,CI,3/23/20,green
SN,CI,3/24/20,green
SN,CI,3/25/20,green
SN,CI,3/26/20,red
SN,CI,3/27/20,red
SN,CI,3/28/20,red
SN,CI,3/29/20,red
SN,CI,3/30/20,red
SN,CI,3/31/20,red
SN,CI,4/1/20,red
SN,CI,4/2/20,red
SN,CI,4/3/20,red
SN,CI,4/4/20,red
SN,CI,4/5/20,red
SN,CI,4/6/20,red
SN,CI,4/7/20,red
SN,CI,4/8/20,red
SN,CI,4/9/20,red
SN,CI,4/10/20,red
SN,CI,4/11/20,red
SN,CI,4/12/20,red
SN,CI,4/13/20,red
SN,CI,4/14/20,red
SN,CI,4/15/20,red
SN,CI,4/16/20,red
SN,CI,4/17/20,red
SN,CI,4/18/20,red
SN,CI,4/19/20,red
SN,CI,4/20/20,red
SN,CI,4/21/20,red
SN,CI,4/22/20,red
SN,CI,4/23/20,red
SN,CI,4/24/20,red
SN,CI,4/25/20,red
SN,CI,4/26/20,red
SN,CI,4/27/20,red
SN,CI,4/28/20,red
SN,CI,4/29/20,red
SN,CI,4/30/20,red
SN,CI,5/1/20,red
SN,CI,5/2/20,red
SN,CI,5/3/20,red
SN,CI,5/4/20,red
SN,CI,5/5/20,red
SN,CI,5/6/20,red
SN,CI,5/7/20,red
SN,CI,5/8/20,red
SN,CI,5/9/20,red
SN,CI,5/10/20,red
SN,CI,5/11/20,red
SN,CI,5/12/20,red
SN,CI,5/13/20,red
SN,CI,5/14/20,red
SN,CI,5/15/20,red
SN,CI,5/16/20,red
SN,CI,5/17/20,red
SN,CI,5/18/20,red
SN,CI,5/19/20,red
SN,CI,5/20/20,red
SN,CI,5/21/20,red
SN,CI,5/22/20,red
SN,CI,5/23/20,red
SN,CI,5/24/20,red
SN,CI,5/25/20,red
SN,CI,5/26/20,red
SN,CI,5/27/20,red
SN,CI,5/28/20,red
SN,CI,5/29/20,red
SN,CI,5/30/20,red
SN,CI,5/31/20,red
SN,CI,6/1/20,red
CI,DE,3/8/20,green
CI,DE,3/9/20,green
CI,DE,3/10/20,green
CI,DE,3/11/20,green
CI,DE,3/12/20,green
CI,DE,3/13/20,green
CI,DE,3/14/20,green
CI,DE,3/15/20,green
CI,DE,3/16/20,green
CI,DE,3/17/20,green
CI,DE,3/18/20,yellow
CI,DE,3/19/20,red
CI,DE,3/20/20,red
CI,DE,3/21/20,red
CI,DE,3/22/20,red
CI,DE,3/23/20,red
CI,DE,3/24/20,red
CI,DE,3/25/20,red
CI,DE,3/26/20,red
CI,DE,3/27/20,red
CI,DE,3/28/20,red
CI,DE,3/29/20,red
CI,DE,3/30/20,red
CI,DE,3/31/20,red
CI,DE,4/1/20,red
CI,DE,4/2/20,red
CI,DE,4/3/20,red
CI,DE,4/4/20,red
CI,DE,4/5/20,red
CI,DE,4/6/20,red
CI,DE,4/7/20,red
CI,DE,4/8/20,red
CI,DE,4/9/20,red
CI,DE,4/10/20,red
CI,DE,4/11/20,red
CI,DE,4/12/20,red
CI,DE,4/13/20,red
CI,DE,4/14/20,red
CI,DE,4/15/20,red
CI,DE,4/16/20,red
CI,DE,4/17/20,red
CI,DE,4/18/20,red
CI,DE,4/19/20,red
CI,DE,4/20/20,red
CI,DE,4/21/20,red
CI,DE,4/22/20,red
CI,DE,4/23/20,red
CI,DE,4/24/20,red
CI,DE,4/25/20,red
CI,DE,4/26/20,red
CI,DE,4/27/20,red
CI,DE,4/28/20,red
CI,DE,4/29/20,red
CI,DE,4/30/20,red
CI,DE,5/1/20,red
CI,DE,5/2/20,red
CI,DE,5/3/20,red
CI,DE,5/4/20,red
CI,DE,5/5/20,red
CI,DE,5/6/20,red
CI,DE,5/7/20,red
CI,DE,5/8/20,red
CI,DE,5/9/20,red
CI,DE,5/10/20,red
CI,DE,5/11/20,red
CI,DE,5/12/20,red
CI,DE,5/13/20,red
CI,DE,5/14/20,red
CI,DE,5/15/20,red
CI,DE,5/16/20,red
CI,DE,5/17/20,red
CI,DE,5/18/20,red
CI,DE,5/19/20,red
CI,DE,5/20/20,red
CI,DE,5/21/20,red
CI,DE,5/22/20,red
CI,DE,5/23/20,red
CI,DE,5/24/20,red
CI,DE,5/25/20,red
CI,DE,5/26/20,red
CI,DE,5/27/20,red
CI,DE,5/28/20,red
CI,DE,5/29/20,red
CI,DE,5/30/20,red
CI,DE,5/31/20,red
CI,DE,6/1/20,red
DZ,DE,3/8/20,green
DZ,DE,3/9/20,green
DZ,DE,3/10/20,green
DZ,DE,3/11/20,green
DZ,DE,3/12/20,green
DZ,DE,3/13/20,green
DZ,DE,3/14/20,green
DZ,DE,3/15/20,green
DZ,DE,3/16/20,green
DZ,DE,3/17/20,green
DZ,DE,3/18/20,yellow
DZ,DE,3/19/20,red
DZ,DE,3/20/20,red
DZ,DE,3/21/20,red
DZ,DE,3/22/20,red
DZ,DE,3/23/20,red
DZ,DE,3/24/20,red
DZ,DE,3/25/20,red
DZ,DE,3/26/20,red
DZ,DE,3/27/20,red
DZ,DE,3/28/20,red
DZ,DE,3/29/20,red
DZ,DE,3/30/20,red
DZ,DE,3/31/20,red
DZ,DE,4/1/20,red
DZ,DE,4/2/20,red
DZ,DE,4/3/20,red
DZ,DE,4/4/20,red
DZ,DE,4/5/20,red
DZ,DE,4/6/20,red
DZ,DE,4/7/20,red
DZ,DE,4/8/20,red
DZ,DE,4/9/20,red
DZ,DE,4/10/20,red
DZ,DE,4/11/20,red
DZ,DE,4/12/20,red
DZ,DE,4/13/20,red
DZ,DE,4/14/20,red
DZ,DE,4/15/20,red
DZ,DE,4/16/20,red
DZ,DE,4/17/20,red
DZ,DE,4/18/20,red
DZ,DE,4/19/20,red
DZ,DE,4/20/20,red
DZ,DE,4/21/20,red
DZ,DE,4/22/20,red
DZ,DE,4/23/20,red
DZ,DE,4/24/20,red
DZ,DE,4/25/20,red
DZ,DE,4/26/20,red
DZ,DE,4/27/20,red
DZ,DE,4/28/20,red
DZ,DE,4/29/20,red
DZ,DE,4/30/20,red
DZ,DE,5/1/20,red
DZ,DE,5/2/20,red
DZ,DE,5/3/20,red
DZ,DE,5/4/20,red
DZ,DE,5/5/20,red
DZ,DE,5/6/20,red
DZ,DE,5/7/20,red
DZ,DE,5/8/20,red
DZ,DE,5/9/20,red
DZ,DE,5/10/20,red
DZ,DE,5/11/20,red
DZ,DE,5/12/20,red
DZ,DE,5/13/20,red
DZ,DE,5/14/20,red
DZ,DE,5/15/20,red
DZ,DE,5/16/20,red
DZ,DE,5/17/20,red
DZ,DE,5/18/20,red
DZ,DE,5/19/20,red
DZ,DE,5/20/20,red
DZ,DE,5/21/20,red
DZ,DE,5/22/20,red
DZ,DE,5/23/20,red
DZ,DE,5/24/20,red
DZ,DE,5/25/20,red
DZ,DE,5/26/20,red
DZ,DE,5/27/20,red
DZ,DE,5/28/20,red
DZ,DE,5/29/20,red
DZ,DE,5/30/20,red
DZ,DE,5/31/20,red
DZ,DE,6/1/20,red
MA,DE,3/8/20,green
MA,DE,3/9/20,green
MA,DE,3/10/20,green
MA,DE,3/11/20,green
MA,DE,3/12/20,green
MA,DE,3/13/20,green
MA,DE,3/14/20,green
MA,DE,3/15/20,green
MA,DE,3/16/20,green
MA,DE,3/17/20,green
MA,DE,3/18/20,yellow
MA,DE,3/19/20,red
MA,DE,3/20/20,red
MA,DE,3/21/20,red
MA,DE,3/22/20,red
MA,DE,3/23/20,red
MA,DE,3/24/20,red
MA,DE,3/25/20,red
MA,DE,3/26/20,red
MA,DE,3/27/20,red
MA,DE,3/28/20,red
MA,DE,3/29/20,red
MA,DE,3/30/20,red
MA,DE,3/31/20,red
MA,DE,4/1/20,red
MA,DE,4/2/20,red
MA,DE,4/3/20,red
MA,DE,4/4/20,red
MA,DE,4/5/20,red
MA,DE,4/6/20,red
MA,DE,4/7/20,red
MA,DE,4/8/20,red
MA,DE,4/9/20,red
MA,DE,4/10/20,red
MA,DE,4/11/20,red
MA,DE,4/12/20,red
MA,DE,4/13/20,red
MA,DE,4/14/20,red
MA,DE,4/15/20,red
MA,DE,4/16/20,red
MA,DE,4/17/20,red
MA,DE,4/18/20,red
MA,DE,4/19/20,red
MA,DE,4/20/20,red
MA,DE,4/21/20,red
MA,DE,4/22/20,red
MA,DE,4/23/20,red
MA,DE,4/24/20,red
MA,DE,4/25/20,red
MA,DE,4/26/20,red
MA,DE,4/27/20,red
MA,DE,4/28/20,red
MA,DE,4/29/20,red
MA,DE,4/30/20,red
MA,DE,5/1/20,red
MA,DE,5/2/20,red
MA,DE,5/3/20,red
MA,DE,5/4/20,red
MA,DE,5/5/20,red
MA,DE,5/6/20,red
MA,DE,5/7/20,red
MA,DE,5/8/20,red
MA,DE,5/9/20,red
MA,DE,5/10/20,red
MA,DE,5/11/20,red
MA,DE,5/12/20,red
MA,DE,5/13/20,red
MA,DE,5/14/20,red
MA,DE,5/15/20,red
MA,DE,5/16/20,red
MA,DE,5/17/20,red
MA,DE,5/18/20,red
MA,DE,5/19/20,red
MA,DE,5/20/20,red
MA,DE,5/21/20,red
MA,DE,5/22/20,red
MA,DE,5/23/20,red
MA,DE,5/24/20,red
MA,DE,5/25/20,red
MA,DE,5/26/20,red
MA,DE,5/27/20,red
MA,DE,5/28/20,red
MA,DE,5/29/20,red
MA,DE,5/30/20,red
MA,DE,5/31/20,red
MA,DE,6/1/20,red
SN,DE,3/8/20,green
SN,DE,3/9/20,green
SN,DE,3/10/20,green
SN,DE,3/11/20,green
SN,DE,3/12/20,green
SN,DE,3/13/20,green
SN,DE,3/14/20,green
SN,DE,3/15/20,green
SN,DE,3/16/20,green
SN,DE,3/17/20,green
SN,DE,3/18/20,yellow
SN,DE,3/19/20,red
SN,DE,3/20/20,red
SN,DE,3/21/20,red
SN,DE,3/22/20,red
SN,DE,3/23/20,red
SN,DE,3/24/20,red
SN,DE,3/25/20,red
SN,DE,3/26/20,red
SN,DE,3/27/20,red
SN,DE,3/28/20,red
SN,DE,3/29/20,red
SN,DE,3/30/20,red
SN,DE,3/31/20,red
SN,DE,4/1/20,red
SN,DE,4/2/20,red
SN,DE,4/3/20,red
SN,DE,4/4/20,red
SN,DE,4/5/20,red
SN,DE,4/6/20,red
SN,DE,4/7/20,red
SN,DE,4/8/20,red
SN,DE,4/9/20,red
SN,DE,4/10/20,red
SN,DE,4/11/20,red
SN,DE,4/12/20,red
SN,DE,4/13/20,red
SN,DE,4/14/20,red
SN,DE,4/15/20,red
SN,DE,4/16/20,red
SN,DE,4/17/20,red
SN,DE,4/18/20,red
SN,DE,4/19/20,red
SN,DE,4/20/20,red
SN,DE,4/21/20,red
SN,DE,4/22/20,red
SN,DE,4/23/20,red
SN,DE,4/24/20,red
SN,DE,4/25/20,red
SN,DE,4/26/20,red
SN,DE,4/27/20,red
SN,DE,4/28/20,red
SN,DE,4/29/20,red
SN,DE,4/30/20,red
SN,DE,5/1/20,red
SN,DE,5/2/20,red
SN,DE,5/3/20,red
SN,DE,5/4/20,red
SN,DE,5/5/20,red
SN,DE,5/6/20,red
SN,DE,5/7/20,red
SN,DE,5/8/20,red
SN,DE,5/9/20,red
SN,DE,5/10/20,red
SN,DE,5/11/20,red
SN,DE,5/12/20,red
SN,DE,5/13/20,red
SN,DE,5/14/20,red
SN,DE,5/15/20,red
SN,DE,5/16/20,red
SN,DE,5/17/20,red
SN,DE,5/18/20,red
SN,DE,5/19/20,red
SN,DE,5/20/20,red
SN,DE,5/21/20,red
SN,DE,5/22/20,red
SN,DE,5/23/20,red
SN,DE,5/24/20,red
SN,DE,5/25/20,red
SN,DE,5/26/20,red
SN,DE,5/27/20,red
SN,DE,5/28/20,red
SN,DE,5/29/20,red
SN,DE,5/30/20,red
SN,DE,5/31/20,red
SN,DE,6/1/20,red
CI,DZ,3/8/20,green
CI,DZ,3/9/20,green
CI,DZ,3/10/20,green
CI,DZ,3/11/20,green
CI,DZ,3/12/20,green
CI,DZ,3/13/20,green
CI,DZ,3/14/20,green
CI,DZ,3/15/20,green
CI,DZ,3/16/20,green
CI,DZ,3/17/20,green
CI,DZ,3/18/20,green
CI,DZ,3/19/20,green
CI,DZ,3/20/20,green
CI,DZ,3/21/20,green
CI,DZ,3/22/20,green
CI,DZ,3/23/20,green
CI,DZ,3/24/20,green
CI,DZ,3/25/20,green
CI,DZ,3/26/20,green
CI,DZ,3/27/20,green
CI,DZ,3/28/20,green
CI,DZ,3/29/20,green
CI,DZ,3/30/20,green
CI,DZ,3/31/20,green
CI,DZ,4/1/20,green
CI,DZ,4/2/20,green
CI,DZ,4/3/20,green
CI,DZ,4/4/20,green
CI,DZ,4/5/20,green
CI,DZ,4/6/20,green
CI,DZ,4/7/20,green
CI,DZ,4/8/20,green
CI,DZ,4/9/20,green
CI,DZ,4/10/20,green
CI,DZ,4/11/20,green
CI,DZ,4/12/20,green
CI,DZ,4/13/20,green
CI,DZ,4/14/20,green
CI,DZ,4/15/20,green
CI,DZ,4/16/20,green
CI,DZ,4/17/20,red
CI,DZ,4/18/20,red
CI,DZ,4/19/20,red
CI,DZ,4/20/20,red
CI,DZ,4/21/20,red
CI,DZ,4/22/20,red
CI,DZ,4/23/20,red
CI,DZ,4/24/20,red
CI,DZ,4/25/20,red
CI,DZ,4/26/20,red
CI,DZ,4/27/20,red
CI,DZ,4/28/20,red
CI,DZ,4/29/20,red
CI,DZ,4/30/20,red
CI,DZ,5/1/20,red
CI,DZ,5/2/20,red
CI,DZ,5/3/20,red
CI,DZ,5/4/20,red
CI,DZ,5/5/20,red
CI,DZ,5/6/20,red
CI,DZ,5/7/20,red
CI,DZ,5/8/20,red
CI,DZ,5/9/20,red
CI,DZ,5/10/20,red
CI,DZ,5/11/20,red
CI,DZ,5/12/20,red
CI,DZ,5/13/20,red
CI,DZ,5/14/20,red
CI,DZ,5/15/20,red
CI,DZ,5/16/20,red
CI,DZ,5/17/20,red
CI,DZ,5/18/20,red
CI,DZ,5/19/20,red
CI,DZ,5/20/20,red
CI,DZ,5/21/20,red
CI,DZ,5/22/20,red
CI,DZ,5/23/20,red
CI,DZ,5/24/20,red
CI,DZ,5/25/20,red
CI,DZ,5/26/20,red
CI,DZ,5/27/20,red
CI,DZ,5/28/20,red
CI,DZ,5/29/20,red
CI,DZ,5/30/20,red
CI,DZ,5/31/20,red
CI,DZ,6/1/20,red
MA,DZ,3/8/20,green
MA,DZ,3/9/20,green
MA,DZ,3/10/20,green
MA,DZ,3/11/20,green
MA,DZ,3/12/20,green
MA,DZ,3/13/20,green
MA,DZ,3/14/20,green
MA,DZ,3/15/20,green
MA,DZ,3/16/20,green
MA,DZ,3/17/20,green
MA,DZ,3/18/20,green
MA,DZ,3/19/20,green
MA,DZ,3/20/20,green
MA,DZ,3/21/20,green
MA,DZ,3/22/20,green
MA,DZ,3/23/20,green
MA,DZ,3/24/20,green
MA,DZ,3/25/20,green
MA,DZ,3/26/20,green
MA,DZ,3/27/20,green
MA,DZ,3/28/20,green
MA,DZ,3/29/20,green
MA,DZ,3/30/20,green
MA,DZ,3/31/20,green
MA,DZ,4/1/20,green
MA,DZ,4/2/20,green
MA,DZ,4/3/20,green
MA,DZ,4/4/20,green
MA,DZ,4/5/20,green
MA,DZ,4/6/20,green
MA,DZ,4/7/20,green
MA,DZ,4/8/20,green
MA,DZ,4/9/20,green
MA,DZ,4/10/20,green
MA,DZ,4/11/20,green
MA,DZ,4/12/20,green
MA,DZ,4/13/20,green
MA,DZ,4/14/20,green
MA,DZ,4/15/20,green
MA,DZ,4/16/20,green
MA,DZ,4/17/20,red
MA,DZ,4/18/20,red
MA,DZ,4/19/20,red
MA,DZ,4/20/20,red
MA,DZ,4/21/20,red
MA,DZ,4/22/20,red
MA,DZ,4/23/20,red
MA,DZ,4/24/20,red
MA,DZ,4/25/20,red
MA,DZ,4/26/20,red
MA,DZ,4/27/20,red
MA,DZ,4/28/20,red
MA,DZ,4/29/20,red
MA,DZ,4/30/20,red
MA,DZ,5/1/20,red
MA,DZ,5/2/20,red
MA,DZ,5/3/20,red
MA,DZ,5/4/20,red
MA,DZ,5/5/20,red
MA,DZ,5/6/20,red
MA,DZ,5/7/20,red
MA,DZ,5/8/20,red
MA,DZ,5/9/20,red
MA,DZ,5/10/20,red
MA,DZ,5/11/20,red
MA,DZ,5/12/20,red
MA,DZ,5/13/20,red
MA,DZ,5/14/20,red
MA,DZ,5/15/20,red
MA,DZ,5/16/20,red
MA,DZ,5/17/20,red
MA,DZ,5/18/20,red
MA,DZ,5/19/20,red
MA,DZ,5/20/20,red
MA,DZ,5/21/20,red
MA,DZ,5/22/20,red
MA,DZ,5/23/20,red
MA,DZ,5/24/20,red
MA,DZ,5/25/20,red
MA,DZ,5/26/20,red
MA,DZ,5/27/20,red
MA,DZ,5/28/20,red
MA,DZ,5/29/20,red
MA,DZ,5/30/20,red
MA,DZ,5/31/20,red
MA,DZ,6/1/20,red
SN,DZ,3/8/20,green
SN,DZ,3/9/20,green
SN,DZ,3/10/20,green
SN,DZ,3/11/20,green
SN,DZ,3/12/20,green
SN,DZ,3/13/20,green
SN,DZ,3/14/20,green
SN,DZ,3/15/20,green
SN,DZ,3/16/20,green
SN,DZ,3/17/20,green
SN,DZ,3/18/20,green
SN,DZ,3/19/20,green
SN,DZ,3/20/20,green
SN,DZ,3/21/20,green
SN,DZ,3/22/20,green
SN,DZ,3/23/20,green
SN,DZ,3/24/20,green
SN,DZ,3/25/20,green
SN,DZ,3/26/20,green
SN,DZ,3/27/20,green
SN,DZ,3/28/20,green
SN,DZ,3/29/20,green
SN,DZ,3/30/20,green
SN,DZ,3/31/20,green
SN,DZ,4/1/20,green
SN,DZ,4/2/20,green
SN,DZ,4/3/20,green
SN,DZ,4/4/20,green
SN,DZ,4/5/20,green
SN,DZ,4/6/20,green
SN,DZ,4/7/20,green
SN,DZ,4/8/20,green
SN,DZ,4/9/20,green
SN,DZ,4/10/20,green
SN,DZ,4/11/20,green
SN,DZ,4/12/20,green
SN,DZ,4/13/20,green
SN,DZ,4/14/20,green
SN,DZ,4/15/20,green
SN,DZ,4/16/20,green
SN,DZ,4/17/20,red
SN,DZ,4/18/20,red
SN,DZ,4/19/20,red
SN,DZ,4/20/20,red
SN,DZ,4/21/20,red
SN,DZ,4/22/20,red
SN,DZ,4/23/20,red
SN,DZ,4/24/20,red
SN,DZ,4/25/20,red
SN,DZ,4/26/20,red
SN,DZ,4/27/20,red
SN,DZ,4/28/20,red
SN,DZ,4/29/20,red
SN,DZ,4/30/20,red
SN,DZ,5/1/20,red
SN,DZ,5/2/20,red
SN,DZ,5/3/20,red
SN,DZ,5/4/20,red
SN,DZ,5/5/20,red
SN,DZ,5/6/20,red
SN,DZ,5/7/20,red
SN,DZ,5/8/20,red
SN,DZ,5/9/20,red
SN,DZ,5/10/20,red
SN,DZ,5/11/20,red
SN,DZ,5/12/20,red
SN,DZ,5/13/20,red
SN,DZ,5/14/20,red
SN,DZ,5/15/20,red
SN,DZ,5/16/20,red
SN,DZ,5/17/20,red
SN,DZ,5/18/20,red
SN,DZ,5/19/20,red
SN,DZ,5/20/20,red
SN,DZ,5/21/20,red
SN,DZ,5/22/20,red
SN,DZ,5/23/20,red
SN,DZ,5/24/20,red
SN,DZ,5/25/20,red
SN,DZ,5/26/20,red
SN,DZ,5/27/20,red
SN,DZ,5/28/20,red
SN,DZ,5/29/20,red
SN,DZ,5/30/20,red
SN,DZ,5/31/20,red
SN,DZ,6/1/20,red
CI,EG,3/8/20,green
CI,EG,3/9/20,green
CI,EG,3/10/20,green
CI,EG,3/11/20,green
CI,EG,3/12/20,green
CI,EG,3/13/20,green
CI,EG,3/14/20,green
CI,EG,3/15/20,green
CI,EG,3/16/20,green
CI,EG,3/17/20,green
CI,EG,3/18/20,green
CI,EG,3/19/20,red
CI,EG,3/20/20,red
CI,EG,3/21/20,red
CI,EG,3/22/20,red
CI,EG,3/23/20,red
CI,EG,3/24/20,red
CI,EG,3/25/20,red
CI,EG,3/26/20,red
CI,EG,3/27/20,red
CI,EG,3/28/20,red
CI,EG,3/29/20,red
CI,EG,3/30/20,red
CI,EG,3/31/20,red
CI,EG,4/1/20,red
CI,EG,4/2/20,red
CI,EG,4/3/20,red
CI,EG,4/4/20,red
CI,EG,4/5/20,red
CI,EG,4/6/20,red
CI,EG,4/7/20,red
CI,EG,4/8/20,red
CI,EG,4/9/20,red
CI,EG,4/10/20,red
CI,EG,4/11/20,red
CI,EG,4/12/20,red
CI,EG,4/13/20,red
CI,EG,4/14/20,red
CI,EG,4/15/20,red
CI,EG,4/16/20,red
CI,EG,4/17/20,red
CI,EG,4/18/20,red
CI,EG,4/19/20,red
CI,EG,4/20/20,red
CI,EG,4/21/20,red
CI,EG,4/22/20,red
CI,EG,4/23/20,red
CI,EG,4/24/20,red
CI,EG,4/25/20,red
CI,EG,4/26/20,red
CI,EG,4/27/20,red
CI,EG,4/28/20,red
CI,EG,4/29/20,red
CI,EG,4/30/20,red
CI,EG,5/1/20,red
CI,EG,5/2/20,red
CI,EG,5/3/20,red
CI,EG,5/4/20,red
CI,EG,5/5/20,red
CI,EG,5/6/20,red
CI,EG,5/7/20,red
CI,EG,5/8/20,red
CI,EG,5/9/20,red
CI,EG,5/10/20,red
CI,EG,5/11/20,red
CI,EG,5/12/20,red
CI,EG,5/13/20,red
CI,EG,5/14/20,red
CI,EG,5/15/20,red
CI,EG,5/16/20,red
CI,EG,5/17/20,red
CI,EG,5/18/20,red
CI,EG,5/19/20,red
CI,EG,5/20/20,red
CI,EG,5/21/20,red
CI,EG,5/22/20,red
CI,EG,5/23/20,red
CI,EG,5/24/20,red
CI,EG,5/25/20,red
CI,EG,5/26/20,red
CI,EG,5/27/20,red
CI,EG,5/28/20,red
CI,EG,5/29/20,red
CI,EG,5/30/20,red
CI,EG,5/31/20,red
CI,EG,6/1/20,red
DZ,EG,3/8/20,green
DZ,EG,3/9/20,green
DZ,EG,3/10/20,green
DZ,EG,3/11/20,green
DZ,EG,3/12/20,green
DZ,EG,3/13/20,green
DZ,EG,3/14/20,green
DZ,EG,3/15/20,green
DZ,EG,3/16/20,green
DZ,EG,3/17/20,green
DZ,EG,3/18/20,green
DZ,EG,3/19/20,red
DZ,EG,3/20/20,red
DZ,EG,3/21/20,red
DZ,EG,3/22/20,red
DZ,EG,3/23/20,red
DZ,EG,3/24/20,red
DZ,EG,3/25/20,red
DZ,EG,3/26/20,red
DZ,EG,3/27/20,red
DZ,EG,3/28/20,red
DZ,EG,3/29/20,red
DZ,EG,3/30/20,red
DZ,EG,3/31/20,red
DZ,EG,4/1/20,red
DZ,EG,4/2/20,red
DZ,EG,4/3/20,red
DZ,EG,4/4/20,red
DZ,EG,4/5/20,red
DZ,EG,4/6/20,red
DZ,EG,4/7/20,red
DZ,EG,4/8/20,red
DZ,EG,4/9/20,red
DZ,EG,4/10/20,red
DZ,EG,4/11/20,red
DZ,EG,4/12/20,red
DZ,EG,4/13/20,red
DZ,EG,4/14/20,red
DZ,EG,4/15/20,red
DZ,EG,4/16/20,red
DZ,EG,4/17/20,red
DZ,EG,4/18/20,red
DZ,EG,4/19/20,red
DZ,EG,4/20/20,red
DZ,EG,4/21/20,red
DZ,EG,4/22/20,red
DZ,EG,4/23/20,red
DZ,EG,4/24/20,red
DZ,EG,4/25/20,red
DZ,EG,4/26/20,red
DZ,EG,4/27/20,red
DZ,EG,4/28/20,red
DZ,EG,4/29/20,red
DZ,EG,4/30/20,red
DZ,EG,5/1/20,red
DZ,EG,5/2/20,red
DZ,EG,5/3/20,red
DZ,EG,5/4/20,red
DZ,EG,5/5/20,red
DZ,EG,5/6/20,red
DZ,EG,5/7/20,red
DZ,EG,5/8/20,red
DZ,EG,5/9/20,red
DZ,EG,5/10/20,red
DZ,EG,5/11/20,red
DZ,EG,5/12/20,red
DZ,EG,5/13/20,red
DZ,EG,5/14/20,red
DZ,EG,5/15/20,red
DZ,EG,5/16/20,red
DZ,EG,5/17/20,red
DZ,EG,5/18/20,red
DZ,EG,5/19/20,red
DZ,EG,5/20/20,red
DZ,EG,5/21/20,red
DZ,EG,5/22/20,red
DZ,EG,5/23/20,red
DZ,EG,5/24/20,red
DZ,EG,5/25/20,red
DZ,EG,5/26/20,red
DZ,EG,5/27/20,red
DZ,EG,5/28/20,red
DZ,EG,5/29/20,red
DZ,EG,5/30/20,red
DZ,EG,5/31/20,red
DZ,EG,6/1/20,red
MA,EG,3/8/20,green
MA,EG,3/9/20,green
MA,EG,3/10/20,green
MA,EG,3/11/20,green
MA,EG,3/12/20,green
MA,EG,3/13/20,green
MA,EG,3/14/20,green
MA,EG,3/15/20,green
MA,EG,3/16/20,green
MA,EG,3/17/20,green
MA,EG,3/18/20,green
MA,EG,3/19/20,red
MA,EG,3/20/20,red
MA,EG,3/21/20,red
MA,EG,3/22/20,red
MA,EG,3/23/20,red
MA,EG,3/24/20,red
MA,EG,3/25/20,red
MA,EG,3/26/20,red
MA,EG,3/27/20,red
MA,EG,3/28/20,red
MA,EG,3/29/20,red
MA,EG,3/30/20,red
MA,EG,3/31/20,red
MA,EG,4/1/20,red
MA,EG,4/2/20,red
MA,EG,4/3/20,red
MA,EG,4/4/20,red
MA,EG,4/5/20,red
MA,EG,4/6/20,red
MA,EG,4/7/20,red
MA,EG,4/8/20,red
MA,EG,4/9/20,red
MA,EG,4/10/20,red
MA,EG,4/11/20,red
MA,EG,4/12/20,red
MA,EG,4/13/20,red
MA,EG,4/14/20,red
MA,EG,4/15/20,red
MA,EG,4/16/20,red
MA,EG,4/17/20,red
MA,EG,4/18/20,red
MA,EG,4/19/20,red
MA,EG,4/20/20,red
MA,EG,4/21/20,red
MA,EG,4/22/20,red
MA,EG,4/23/20,red
MA,EG,4/24/20,red
MA,EG,4/25/20,red
MA,EG,4/26/20,red
MA,EG,4/27/20,red
MA,EG,4/28/20,red
MA,EG,4/29/20,red
MA,EG,4/30/20,red
MA,EG,5/1/20,red
MA,EG,5/2/20,red
MA,EG,5/3/20,red
MA,EG,5/4/20,red
MA,EG,5/5/20,red
MA,EG,5/6/20,red
MA,EG,5/7/20,red
MA,EG,5/8/20,red
MA,EG,5/9/20,red
MA,EG,5/10/20,red
MA,EG,5/11/20,red
MA,EG,5/12/20,red
MA,EG,5/13/20,red
MA,EG,5/14/20,red
MA,EG,5/15/20,red
MA,EG,5/16/20,red
MA,EG,5/17/20,red
MA,EG,5/18/20,red
MA,EG,5/19/20,red
MA,EG,5/20/20,red
MA,EG,5/21/20,red
MA,EG,5/22/20,red
MA,EG,5/23/20,red
MA,EG,5/24/20,red
MA,EG,5/25/20,red
MA,EG,5/26/20,red
MA,EG,5/27/20,red
MA,EG,5/28/20,red
MA,EG,5/29/20,red
MA,EG,5/30/20,red
MA,EG,5/31/20,red
MA,EG,6/1/20,red
SN,EG,3/8/20,green
SN,EG,3/9/20,green
SN,EG,3/10/20,green
SN,EG,3/11/20,green
SN,EG,3/12/20,green
SN,EG,3/13/20,green
SN,EG,3/14/20,green
SN,EG,3/15/20,green
SN,EG,3/16/20,green
SN,EG,3/17/20,green
SN,EG,3/18/20,green
SN,EG,3/19/20,red
SN,EG,3/20/20,red
SN,EG,3/21/20,red
SN,EG,3/22/20,red
SN,EG,3/23/20,red
