iso_code,location,date,cases_per_100k,deaths_per_100k
URY,Uruguay,2020-11-04,140.6,0
URY,Uruguay,2020-11-05,183.64000000000001,0
URY,Uruguay,2020-11-06,175.03,0
URY,Uruguay,2020-11-07,203.72,0
URY,Uruguay,2020-11-08,209.46,2.8699999999999997
URY,Uruguay,2020-11-09,131.99,0
URY,Uruguay,2020-11-10,172.16000000000003,0
URY,Uruguay,2020-11-11,229.54999999999998,2.8699999999999997
URY,Uruguay,2020-11-12,272.58,0
URY,Uruguay,2020-11-13,252.5,2.8699999999999997
URY,Uruguay,2020-11-14,212.33,0
URY,Uruguay,2020-11-15,209.46,2.8699999999999997
URY,Uruguay,2020-11-16,212.33,5.739999999999999
URY,Uruguay,2020-11-17,298.41,2.8699999999999997
URY,Uruguay,2020-11-18,252.5,0
URY,Uruguay,2020-11-19,232.41,2.8699999999999997
URY,Uruguay,2020-11-20,286.93,0
URY,Uruguay,2020-11-21,249.63,0
URY,Uruguay,2020-11-22,387.35999999999996,5.739999999999999
URY,Uruguay,2020-11-23,183.64000000000001,0
URY,Uruguay,2020-11-24,307.02000000000004,2.8699999999999997
URY,Uruguay,2020-11-25,338.58,2.8699999999999997
URY,Uruguay,2020-11-26,370.14000000000004,2.8699999999999997
URY,Uruguay,2020-11-27,533.69,0
URY,Uruguay,2020-11-28,596.82,2.8699999999999997
URY,Uruguay,2020-11-29,588.21,2.8699999999999997
URY,Uruguay,2020-11-30,404.57,2.8699999999999997
URY,Uruguay,2020-12-01,479.18,2.8699999999999997
URY,Uruguay,2020-12-02,576.73,5.739999999999999
URY,Uruguay,2020-12-03,659.94,0
URY,Uruguay,2020-12-04,791.93,0
URY,Uruguay,2020-12-05,671.42,2.8699999999999997
URY,Uruguay,2020-12-06,969.83,2.8699999999999997
URY,Uruguay,2020-12-07,579.6,2.8699999999999997
URY,Uruguay,2020-12-08,863.66,8.61
URY,Uruguay,2020-12-09,855.06,2.8699999999999997
URY,Uruguay,2020-12-10,1098.95,8.61
URY,Uruguay,2020-12-11,1038.69,0
URY,Uruguay,2020-12-12,949.74,2.8699999999999997
URY,Uruguay,2020-12-13,1515,2.8699999999999997
URY,Uruguay,2020-12-14,921.0500000000001,8.61
URY,Uruguay,2020-12-15,1116.16,8.61
URY,Uruguay,2020-12-16,1362.92,11.479999999999999
URY,Uruguay,2020-12-17,1558.04,8.61
URY,Uruguay,2020-12-18,1474.83,11.479999999999999
URY,Uruguay,2020-12-19,1741.67,14.350000000000001
URY,Uruguay,2020-12-20,1408.8300000000002,14.350000000000001
URY,Uruguay,2020-12-21,1230.94,0
URY,Uruguay,2020-12-22,1503.52,2.8699999999999997
URY,Uruguay,2020-12-23,2034.34,22.95
URY,Uruguay,2020-12-24,2143.38,20.09
URY,Uruguay,2020-12-25,1121.9,22.95
URY,Uruguay,2020-12-26,1061.65,11.479999999999999
URY,Uruguay,2020-12-27,1463.3500000000001,31.560000000000002
URY,Uruguay,2020-12-28,1658.46,5.739999999999999
URY,Uruguay,2020-12-29,1882.27,22.95
URY,Uruguay,2020-12-30,1486.31,17.22
URY,Uruguay,2020-12-31,1833.4899999999998,20.09
URY,Uruguay,2021-01-01,1819.1499999999999,34.43
URY,Uruguay,2021-01-02,1497.78,22.95
URY,Uruguay,2021-01-03,1572.38,8.61
URY,Uruguay,2021-01-04,1730.2,20.09
URY,Uruguay,2021-01-05,1945.3999999999999,17.22
URY,Uruguay,2021-01-06,2708.63,11.479999999999999
URY,Uruguay,2021-01-07,2177.81,28.69
URY,Uruguay,2021-01-08,1526.48,25.82
URY,Uruguay,2021-01-09,1822.02,22.95
URY,Uruguay,2021-01-10,3477.61,22.95
URY,Uruguay,2021-01-11,2051.56,17.22
URY,Uruguay,2021-01-12,2711.5,20.09
URY,Uruguay,2021-01-13,1804.8,17.22
URY,Uruguay,2021-01-14,4344.139999999999,14.350000000000001
URY,Uruguay,2021-01-15,2745.9300000000003,31.560000000000002
URY,Uruguay,2021-01-16,2074.5099999999998,20.09
URY,Uruguay,2021-01-17,2034.34,37.3
URY,Uruguay,2021-01-18,1391.6200000000001,22.95
URY,Uruguay,2021-01-19,1672.81,31.560000000000002
URY,Uruguay,2021-01-20,2433.1800000000003,17.22
URY,Uruguay,2021-01-21,2002.78,31.560000000000002
URY,Uruguay,2021-01-22,3380.05,48.78
URY,Uruguay,2021-01-23,2286.84,8.61
URY,Uruguay,2021-01-24,1910.96,25.82
URY,Uruguay,2021-01-25,1170.68,40.17
URY,Uruguay,2021-01-26,1833.4899999999998,31.560000000000002
URY,Uruguay,2021-01-27,1859.32,17.22
URY,Uruguay,2021-01-28,1603.95,22.95
URY,Uruguay,2021-01-29,1842.1000000000001,28.69
URY,Uruguay,2021-01-30,1870.79,17.22
URY,Uruguay,2021-01-31,1598.21,14.350000000000001
URY,Uruguay,2021-02-01,1119.03,22.95
URY,Uruguay,2021-02-02,1546.56,25.82
URY,Uruguay,2021-02-03,1572.38,31.560000000000002
URY,Uruguay,2021-02-04,1690.0299999999997,34.43
URY,Uruguay,2021-02-05,1431.79,5.739999999999999
URY,Uruguay,2021-02-06,1460.48,8.61
URY,Uruguay,2021-02-07,1431.79,25.82
URY,Uruguay,2021-02-08,972.6999999999999,20.09
URY,Uruguay,2021-02-09,1443.27,25.82
URY,Uruguay,2021-02-10,1793.32,28.69
URY,Uruguay,2021-02-11,1365.79,22.95
URY,Uruguay,2021-02-12,1646.9900000000002,8.61
URY,Uruguay,2021-02-13,1810.54,17.22
URY,Uruguay,2021-02-14,1291.19,5.739999999999999
URY,Uruguay,2021-02-15,1294.06,17.22
URY,Uruguay,2021-02-16,1047.3,14.350000000000001
URY,Uruguay,2021-02-17,1385.8799999999999,20.09
URY,Uruguay,2021-02-18,1560.91,14.350000000000001
URY,Uruguay,2021-02-19,1793.32,14.350000000000001
URY,Uruguay,2021-02-20,2255.2799999999997,17.22
URY,Uruguay,2021-02-21,1870.79,14.350000000000001
URY,Uruguay,2021-02-22,1420.31,25.82
URY,Uruguay,2021-02-23,1902.36,14.350000000000001
URY,Uruguay,2021-02-24,2585.25,8.61
URY,Uruguay,2021-02-25,2355.71,11.479999999999999
URY,Uruguay,2021-02-26,2430.31,17.22
URY,Uruguay,2021-02-27,2352.84,5.739999999999999
URY,Uruguay,2021-02-28,1813.41,14.350000000000001
URY,Uruguay,2021-03-01,1707.2399999999998,8.61
URY,Uruguay,2021-03-02,1669.94,17.22
URY,Uruguay,2021-03-03,2590.99,20.09
URY,Uruguay,2021-03-04,2499.17,20.09
URY,Uruguay,2021-03-05,2823.41,17.22
URY,Uruguay,2021-03-06,3101.73,22.95
URY,Uruguay,2021-03-07,2372.92,17.22
URY,Uruguay,2021-03-08,2476.2200000000003,20.09
URY,Uruguay,2021-03-09,2372.92,22.95
URY,Uruguay,2021-03-10,2745.9300000000003,34.43
URY,Uruguay,2021-03-11,3537.87,14.350000000000001
URY,Uruguay,2021-03-12,3893.66,17.22
URY,Uruguay,2021-03-13,3038.6000000000004,25.82
URY,Uruguay,2021-03-14,4470.389999999999,40.17
URY,Uruguay,2021-03-15,3359.9700000000003,14.350000000000001
URY,Uruguay,2021-03-16,2605.34,22.95
URY,Uruguay,2021-03-17,3925.22,43.040000000000006
URY,Uruguay,2021-03-18,4814.71,25.82
URY,Uruguay,2021-03-19,4547.86,31.560000000000002
URY,Uruguay,2021-03-20,4367.0999999999995,45.910000000000004
URY,Uruguay,2021-03-21,4631.070000000001,45.910000000000004
URY,Uruguay,2021-03-22,7727.07,54.519999999999996
URY,Uruguay,2021-03-23,5098.77,45.910000000000004
URY,Uruguay,2021-03-24,5179.11,45.910000000000004
URY,Uruguay,2021-03-25,4722.889999999999,37.3
URY,Uruguay,2021-03-26,8277.970000000001,54.519999999999996
URY,Uruguay,2021-03-27,8421.44,74.6
URY,Uruguay,2021-03-28,6105.9000000000005,40.17
URY,Uruguay,2021-03-29,6249.37,37.3
URY,Uruguay,2021-03-30,8255.02,71.73
URY,Uruguay,2021-03-31,8860.449999999999,60.26
URY,Uruguay,2021-04-01,7572.12,100.42999999999999
URY,Uruguay,2021-04-02,9698.289999999999,91.82000000000001
URY,Uruguay,2021-04-03,6702.72,86.08000000000001
URY,Uruguay,2021-04-04,11055.470000000001,86.08000000000001
URY,Uruguay,2021-04-05,6315.36,129.12
URY,Uruguay,2021-04-06,8909.220000000001,129.12
URY,Uruguay,2021-04-07,11259.19,114.77000000000001
URY,Uruguay,2021-04-08,10530.39,126.25
URY,Uruguay,2021-04-09,20914.44,252.5
URY,Uruguay,2021-04-10,9853.23,146.34
URY,Uruguay,2021-04-11,9359.71,137.73
URY,Uruguay,2021-04-12,7262.240000000001,203.72
URY,Uruguay,2021-04-13,6476.040000000001,177.89999999999998
URY,Uruguay,2021-04-14,7629.51,149.2
URY,Uruguay,2021-04-15,12653.68,226.68
URY,Uruguay,2021-04-16,8808.8,177.89999999999998
URY,Uruguay,2021-04-17,8123.03,172.16000000000003
URY,Uruguay,2021-04-18,6725.68,172.16000000000003
URY,Uruguay,2021-04-19,6567.86,180.77
URY,Uruguay,2021-04-20,6582.21,146.34
URY,Uruguay,2021-04-21,9394.14,175.03
URY,Uruguay,2021-04-22,9440.05,220.94
URY,Uruguay,2021-04-23,10461.52,192.24
URY,Uruguay,2021-04-24,8002.5199999999995,160.68
URY,Uruguay,2021-04-25,7285.1900000000005,123.38
URY,Uruguay,2021-04-26,7127.380000000001,186.51
URY,Uruguay,2021-04-27,7882.01,175.03
URY,Uruguay,2021-04-28,8409.96,129.12
URY,Uruguay,2021-04-29,7767.240000000001,189.37
URY,Uruguay,2021-04-30,7729.9400000000005,152.07
URY,Uruguay,2021-05-01,7115.9000000000005,152.07
URY,Uruguay,2021-05-02,4545,157.81
URY,Uruguay,2021-05-03,4671.25,206.58999999999997
URY,Uruguay,2021-05-04,8108.6900000000005,186.51
URY,Uruguay,2021-05-05,8381.27,163.55
URY,Uruguay,2021-05-06,10277.89,154.94
URY,Uruguay,2021-05-07,7738.540000000001,172.16000000000003
URY,Uruguay,2021-05-08,7615.16,143.47
URY,Uruguay,2021-05-09,5402.92,114.77000000000001
URY,Uruguay,2021-05-10,6275.1900000000005,140.6
URY,Uruguay,2021-05-11,8541.95,106.16
URY,Uruguay,2021-05-12,6470.3099999999995,126.25
URY,Uruguay,2021-05-13,10900.53,189.37
URY,Uruguay,2021-05-14,9483.09,146.34
URY,Uruguay,2021-05-15,8243.54,143.47
URY,Uruguay,2021-05-16,6981.040000000001,114.77000000000001
URY,Uruguay,2021-05-17,6869.139999999999,177.89999999999998
URY,Uruguay,2021-05-18,8952.26,163.55
URY,Uruguay,2021-05-19,9580.64,172.16000000000003
URY,Uruguay,2021-05-20,13129.99,152.07
URY,Uruguay,2021-05-21,13195.98,197.98
URY,Uruguay,2021-05-22,9953.65,146.34
URY,Uruguay,2021-05-23,8863.32,172.16000000000003
URY,Uruguay,2021-05-24,8005.389999999999,146.34
URY,Uruguay,2021-05-25,11394.05,146.34
URY,Uruguay,2021-05-26,13129.99,140.6
URY,Uruguay,2021-05-27,11296.489999999998,126.25
URY,Uruguay,2021-05-28,5239.37,149.2
URY,Uruguay,2021-05-29,17141.29,166.42
URY,Uruguay,2021-05-30,9514.65,106.16
URY,Uruguay,2021-05-31,8650.99,180.77
URY,Uruguay,2021-06-01,10051.21,189.37
URY,Uruguay,2021-06-02,10094.25,149.2
URY,Uruguay,2021-06-03,8283.71,189.37
URY,Uruguay,2021-06-04,11703.94,160.68
URY,Uruguay,2021-06-05,12088.43,192.24
URY,Uruguay,2021-06-06,10995.22,163.55
URY,Uruguay,2021-06-07,6450.22,149.2
URY,Uruguay,2021-06-08,12036.78,163.55
URY,Uruguay,2021-06-09,9833.14,192.24
URY,Uruguay,2021-06-10,10392.66,131.99
URY,Uruguay,2021-06-11,9919.220000000001,126.25
URY,Uruguay,2021-06-12,8567.78,143.47
URY,Uruguay,2021-06-13,5862.01,111.89999999999999
URY,Uruguay,2021-06-14,6613.7699999999995,117.63999999999999
URY,Uruguay,2021-06-15,8025.47,152.07
URY,Uruguay,2021-06-16,8321.01,88.94999999999999
URY,Uruguay,2021-06-17,6160.42,91.82000000000001
URY,Uruguay,2021-06-18,7793.06,157.81
URY,Uruguay,2021-06-19,5735.76,97.56
URY,Uruguay,2021-06-20,4269.54,86.08000000000001
URY,Uruguay,2021-06-21,4352.75,129.12
URY,Uruguay,2021-06-22,5965.3099999999995,97.56
URY,Uruguay,2021-06-23,5124.6,68.86
URY,Uruguay,2021-06-24,5012.6900000000005,111.89999999999999
URY,Uruguay,2021-06-25,4550.73,97.56
URY,Uruguay,2021-06-26,3669.8500000000004,77.47
URY,Uruguay,2021-06-27,2889.4,57.39
URY,Uruguay,2021-06-28,3009.91,86.08000000000001
URY,Uruguay,2021-06-29,3623.95,97.56
URY,Uruguay,2021-06-30,3362.84,100.42999999999999
URY,Uruguay,2021-07-01,3586.64,74.6
URY,Uruguay,2021-07-02,2344.23,65.99000000000001
URY,Uruguay,2021-07-03,2183.5499999999997,60.26
URY,Uruguay,2021-07-04,1523.61,74.6
URY,Uruguay,2021-07-05,1655.59,63.120000000000005
URY,Uruguay,2021-07-06,2103.21,68.86
URY,Uruguay,2021-07-07,1853.58,65.99000000000001
URY,Uruguay,2021-07-08,1816.2799999999997,40.17
URY,Uruguay,2021-07-09,1733.07,51.65
URY,Uruguay,2021-07-10,1087.47,48.78
URY,Uruguay,2021-07-11,855.06,22.95
URY,Uruguay,2021-07-12,852.1899999999999,51.65
URY,Uruguay,2021-07-13,1207.98,45.910000000000004
URY,Uruguay,2021-07-14,1167.81,14.350000000000001
URY,Uruguay,2021-07-15,966.96,31.560000000000002
URY,Uruguay,2021-07-16,1259.6299999999999,17.22
URY,Uruguay,2021-07-17,725.9399999999999,22.95
URY,Uruguay,2021-07-18,407.44,11.479999999999999
URY,Uruguay,2021-07-19,565.26,17.22
URY,Uruguay,2021-07-20,872.27,20.09
URY,Uruguay,2021-07-21,680.03,25.82
URY,Uruguay,2021-07-22,855.06,22.95
URY,Uruguay,2021-07-23,688.6400000000001,17.22
URY,Uruguay,2021-07-24,459.09,22.95
URY,Uruguay,2021-07-25,344.32000000000005,11.479999999999999
URY,Uruguay,2021-07-26,439.01000000000005,14.350000000000001
URY,Uruguay,2021-07-27,599.69,14.350000000000001
URY,Uruguay,2021-07-28,525.08,25.82
URY,Uruguay,2021-07-29,605.43,8.61
URY,Uruguay,2021-07-30,507.87,17.22
URY,Uruguay,2021-07-31,439.01000000000005,14.350000000000001
URY,Uruguay,2021-08-01,149.2,5.739999999999999
URY,Uruguay,2021-08-02,418.92,17.22
URY,Uruguay,2021-08-03,395.97,11.479999999999999
URY,Uruguay,2021-08-04,404.57,8.61
URY,Uruguay,2021-08-05,461.96,8.61
URY,Uruguay,2021-08-06,401.70000000000005,11.479999999999999
URY,Uruguay,2021-08-07,186.51,0
URY,Uruguay,2021-08-08,418.92,0
URY,Uruguay,2021-08-09,289.8,8.61
URY,Uruguay,2021-08-10,327.1,2.8699999999999997
URY,Uruguay,2021-08-11,436.14,2.8699999999999997
URY,Uruguay,2021-08-12,355.79999999999995,14.350000000000001
URY,Uruguay,2021-08-13,298.41,5.739999999999999
URY,Uruguay,2021-08-14,318.49,8.61
URY,Uruguay,2021-08-15,229.54999999999998,5.739999999999999
URY,Uruguay,2021-08-16,272.58,2.8699999999999997
URY,Uruguay,2021-08-17,338.58,8.61
URY,Uruguay,2021-08-18,401.70000000000005,14.350000000000001
URY,Uruguay,2021-08-19,324.23,2.8699999999999997
URY,Uruguay,2021-08-20,416.04999999999995,5.739999999999999
URY,Uruguay,2021-08-21,352.93,2.8699999999999997
URY,Uruguay,2021-08-22,195.10999999999999,0
URY,Uruguay,2021-08-23,249.63,0
URY,Uruguay,2021-08-24,304.15,11.479999999999999
URY,Uruguay,2021-08-25,301.28,5.739999999999999
URY,Uruguay,2021-08-26,189.37,8.61
URY,Uruguay,2021-08-27,209.46,2.8699999999999997
URY,Uruguay,2021-08-28,261.11,2.8699999999999997
URY,Uruguay,2021-08-29,200.85000000000002,5.739999999999999
URY,Uruguay,2021-08-30,246.76,0
URY,Uruguay,2021-08-31,447.61,8.61
URY,Uruguay,2021-09-01,413.17999999999995,5.739999999999999
URY,Uruguay,2021-09-02,533.69,0
URY,Uruguay,2021-09-03,456.22,0
URY,Uruguay,2021-09-04,384.49,0
URY,Uruguay,2021-09-05,295.53999999999996,0
URY,Uruguay,2021-09-06,344.32000000000005,0
URY,Uruguay,2021-09-07,418.92,8.61
URY,Uruguay,2021-09-08,447.61,0
URY,Uruguay,2021-09-09,505,0
URY,Uruguay,2021-09-10,436.14,0
URY,Uruguay,2021-09-11,436.14,5.739999999999999
URY,Uruguay,2021-09-12,398.83000000000004,2.8699999999999997
URY,Uruguay,2021-09-13,493.52,2.8699999999999997
URY,Uruguay,2021-09-14,444.73999999999995,8.61
URY,Uruguay,2021-09-15,367.27,2.8699999999999997
URY,Uruguay,2021-09-16,410.31,2.8699999999999997
URY,Uruguay,2021-09-17,430.4,0
URY,Uruguay,2021-09-18,304.15,5.739999999999999
URY,Uruguay,2021-09-19,206.58999999999997,0
URY,Uruguay,2021-09-20,335.71,0
URY,Uruguay,2021-09-21,510.74,2.8699999999999997
URY,Uruguay,2021-09-22,418.92,0
URY,Uruguay,2021-09-23,352.93,0
URY,Uruguay,2021-09-24,350.06,5.739999999999999
URY,Uruguay,2021-09-25,318.49,2.8699999999999997
URY,Uruguay,2021-09-26,223.81,0
URY,Uruguay,2021-09-27,200.85000000000002,2.8699999999999997
URY,Uruguay,2021-09-28,367.27,0
URY,Uruguay,2021-09-29,350.06,2.8699999999999997
URY,Uruguay,2021-09-30,304.15,2.8699999999999997
URY,Uruguay,2021-10-01,278.32,2.8699999999999997
URY,Uruguay,2021-10-02,284.06,2.8699999999999997
URY,Uruguay,2021-10-03,175.03,0
URY,Uruguay,2021-10-04,215.2,2.8699999999999997
URY,Uruguay,2021-10-05,295.53999999999996,2.8699999999999997
URY,Uruguay,2021-10-06,407.44,8.61
URY,Uruguay,2021-10-07,447.61,0
URY,Uruguay,2021-10-08,447.61,0
URY,Uruguay,2021-10-09,338.58,2.8699999999999997
URY,Uruguay,2021-10-10,295.53999999999996,2.8699999999999997
URY,Uruguay,2021-10-11,220.94,0
URY,Uruguay,2021-10-12,341.45000000000005,0
URY,Uruguay,2021-10-13,459.09,2.8699999999999997
URY,Uruguay,2021-10-14,519.35,0
URY,Uruguay,2021-10-15,536.56,2.8699999999999997
URY,Uruguay,2021-10-16,439.01000000000005,2.8699999999999997
URY,Uruguay,2021-10-17,370.14000000000004,5.739999999999999
URY,Uruguay,2021-10-18,352.93,0
URY,Uruguay,2021-10-19,548.04,0
URY,Uruguay,2021-10-20,470.57000000000005,0
URY,Uruguay,2021-10-21,510.74,0
URY,Uruguay,2021-10-22,545.1700000000001,2.8699999999999997
URY,Uruguay,2021-10-23,398.83000000000004,2.8699999999999997
URY,Uruguay,2021-10-24,341.45000000000005,0
URY,Uruguay,2021-10-25,490.65,5.739999999999999
URY,Uruguay,2021-10-26,763.24,2.8699999999999997
URY,Uruguay,2021-10-27,843.58,5.739999999999999
URY,Uruguay,2021-10-28,746.02,0
URY,Uruguay,2021-10-29,903.8299999999999,2.8699999999999997
URY,Uruguay,2021-10-30,757.5,0
URY,Uruguay,2021-10-31,519.35,2.8699999999999997
URY,Uruguay,2021-11-01,441.87,5.739999999999999
URY,Uruguay,2021-11-02,559.52,0
URY,Uruguay,2021-11-03,559.52,0
URY,Uruguay,2021-11-04,677.16,5.739999999999999
URY,Uruguay,2021-11-05,674.29,5.739999999999999
URY,Uruguay,2021-11-06,530.82,2.8699999999999997
URY,Uruguay,2021-11-07,484.90999999999997,2.8699999999999997
URY,Uruguay,2021-11-08,407.44,5.739999999999999
URY,Uruguay,2021-11-09,573.86,14.350000000000001
URY,Uruguay,2021-11-10,559.52,0
URY,Uruguay,2021-11-11,456.22,11.479999999999999
URY,Uruguay,2021-11-12,605.43,5.739999999999999
URY,Uruguay,2021-11-13,651.3299999999999,5.739999999999999
URY,Uruguay,2021-11-14,410.31,0
URY,Uruguay,2021-11-15,378.75,2.8699999999999997
URY,Uruguay,2021-11-16,605.43,5.739999999999999
URY,Uruguay,2021-11-17,731.6800000000001,2.8699999999999997
URY,Uruguay,2021-11-18,502.13,14.350000000000001
URY,Uruguay,2021-11-19,662.8100000000001,0
URY,Uruguay,2021-11-20,467.70000000000005,5.739999999999999
URY,Uruguay,2021-11-21,370.14000000000004,8.61
URY,Uruguay,2021-11-22,427.53,0
URY,Uruguay,2021-11-23,639.86,2.8699999999999997
URY,Uruguay,2021-11-24,639.86,8.61
URY,Uruguay,2021-11-25,688.6400000000001,11.479999999999999
URY,Uruguay,2021-11-26,614.03,2.8699999999999997
URY,Uruguay,2021-11-27,834.97,2.8699999999999997
URY,Uruguay,2021-11-28,479.18,11.479999999999999
URY,Uruguay,2021-11-29,447.61,2.8699999999999997
URY,Uruguay,2021-11-30,548.04,2.8699999999999997
URY,Uruguay,2021-12-01,777.5799999999999,0
URY,Uruguay,2021-12-02,886.6200000000001,2.8699999999999997
URY,Uruguay,2021-12-03,766.11,0
URY,Uruguay,2021-12-04,800.54,0
URY,Uruguay,2021-12-05,298.41,5.739999999999999
URY,Uruguay,2021-12-06,510.74,5.739999999999999
URY,Uruguay,2021-12-07,680.03,2.8699999999999997
URY,Uruguay,2021-12-08,860.79,2.8699999999999997
URY,Uruguay,2021-12-09,737.41,5.739999999999999
URY,Uruguay,2021-12-10,723.07,2.8699999999999997
URY,Uruguay,2021-12-11,671.42,2.8699999999999997
URY,Uruguay,2021-12-12,361.53,8.61
URY,Uruguay,2021-12-13,0,0
URY,Uruguay,2021-12-14,1345.71,2.8699999999999997
URY,Uruguay,2021-12-15,903.8299999999999,2.8699999999999997
URY,Uruguay,2021-12-16,829.23,5.739999999999999
URY,Uruguay,2021-12-17,909.5699999999999,2.8699999999999997
URY,Uruguay,2021-12-18,1021.48,8.61
URY,Uruguay,2021-12-19,588.21,5.739999999999999
URY,Uruguay,2021-12-20,1035.82,2.8699999999999997
URY,Uruguay,2021-12-21,1190.77,2.8699999999999997
URY,Uruguay,2021-12-22,1276.85,5.739999999999999
URY,Uruguay,2021-12-23,1279.71,0
URY,Uruguay,2021-12-24,1756.02,8.61
URY,Uruguay,2021-12-25,1032.95,2.8699999999999997
URY,Uruguay,2021-12-26,809.1500000000001,0
URY,Uruguay,2021-12-27,1721.59,5.739999999999999
URY,Uruguay,2021-12-28,2619.6800000000003,5.739999999999999
URY,Uruguay,2021-12-29,4065.8199999999997,2.8699999999999997
URY,Uruguay,2021-12-30,3864.9700000000003,2.8699999999999997
URY,Uruguay,2021-12-31,4949.57,2.8699999999999997
URY,Uruguay,2022-01-01,2613.95,5.739999999999999
URY,Uruguay,2022-01-02,2740.2,8.61
URY,Uruguay,2022-01-03,4938.09,5.739999999999999
URY,Uruguay,2022-01-04,9003.91,8.61
URY,Uruguay,2022-01-05,15287.71,2.8699999999999997
URY,Uruguay,2022-01-06,15844.359999999999,14.350000000000001
URY,Uruguay,2022-01-07,17514.3,5.739999999999999
URY,Uruguay,2022-01-08,18289.02,2.8699999999999997
URY,Uruguay,2022-01-09,17175.719999999998,8.61
URY,Uruguay,2022-01-10,19387.96,20.09
URY,Uruguay,2022-01-11,20595.949999999997,8.61
URY,Uruguay,2022-01-12,28185.28,8.61
URY,Uruguay,2022-01-13,30529.510000000002,17.22
URY,Uruguay,2022-01-14,19528.56,8.61
URY,Uruguay,2022-01-15,27663.07,31.560000000000002
URY,Uruguay,2022-01-16,36078.77,51.65
URY,Uruguay,2022-01-17,22900.010000000002,14.350000000000001
URY,Uruguay,2022-01-18,30500.82,14.350000000000001
URY,Uruguay,2022-01-19,33611.16,14.350000000000001
URY,Uruguay,2022-01-20,37292.49,40.17
URY,Uruguay,2022-01-21,36939.57,34.43
URY,Uruguay,2022-01-22,31645.68,54.519999999999996
URY,Uruguay,2022-01-23,25620.120000000003,14.350000000000001
URY,Uruguay,2022-01-24,28822.269999999997,48.78
URY,Uruguay,2022-01-25,30830.79,40.17
URY,Uruguay,2022-01-26,33479.17,83.21
URY,Uruguay,2022-01-27,27447.87,60.26
URY,Uruguay,2022-01-28,39057.12,63.120000000000005
URY,Uruguay,2022-01-29,26460.83,71.73
URY,Uruguay,2022-01-30,21772.36,65.99000000000001
URY,Uruguay,2022-01-31,20039.3,57.39
URY,Uruguay,2022-02-01,32862.27,97.56
URY,Uruguay,2022-02-02,30466.39,77.47
URY,Uruguay,2022-02-03,28736.190000000002,111.89999999999999
URY,Uruguay,2022-02-04,29734.71,77.47
URY,Uruguay,2022-02-05,26036.170000000002,54.519999999999996
URY,Uruguay,2022-02-06,17485.61,34.43
URY,Uruguay,2022-02-07,19993.39,54.519999999999996
URY,Uruguay,2022-02-08,24228.5,57.39
URY,Uruguay,2022-02-09,23241.45,57.39
URY,Uruguay,2022-02-10,25284.409999999996,40.17
URY,Uruguay,2022-02-11,21789.58,54.519999999999996
URY,Uruguay,2022-02-12,19502.739999999998,43.040000000000006
URY,Uruguay,2022-02-13,13580.470000000001,34.43
URY,Uruguay,2022-02-14,14535.95,63.120000000000005
URY,Uruguay,2022-02-15,17560.21,45.910000000000004
URY,Uruguay,2022-02-16,19052.25,74.6
URY,Uruguay,2022-02-17,15830.01,51.65
URY,Uruguay,2022-02-18,20598.809999999998,45.910000000000004
URY,Uruguay,2022-02-19,12495.869999999999,31.560000000000002
URY,Uruguay,2022-02-20,9574.91,40.17
URY,Uruguay,2022-02-21,10544.73,45.910000000000004
URY,Uruguay,2022-02-22,12639.33,28.69
URY,Uruguay,2022-02-23,11563.34,40.17
URY,Uruguay,2022-02-24,11867.49,37.3
URY,Uruguay,2022-02-25,9744.19,48.78
URY,Uruguay,2022-02-26,8593.6,34.43
URY,Uruguay,2022-02-27,6226.41,45.910000000000004
URY,Uruguay,2022-02-28,5598.03,22.95
URY,Uruguay,2022-03-01,5560.73,17.22
URY,Uruguay,2022-03-02,7081.47,40.17
URY,Uruguay,2022-03-03,6260.85,25.82
URY,Uruguay,2022-03-04,6286.67,48.78
URY,Uruguay,2022-03-05,5534.91,25.82
URY,Uruguay,2022-03-06,3457.52,17.22
URY,Uruguay,2022-03-07,4326.93,14.350000000000001
URY,Uruguay,2022-03-08,5027.04,22.95
URY,Uruguay,2022-03-09,4390.05,28.69
URY,Uruguay,2022-03-10,4298.23,17.22
URY,Uruguay,2022-03-11,4275.280000000001,22.95
URY,Uruguay,2022-03-12,3477.61,20.09
URY,Uruguay,2022-03-13,2900.88,14.350000000000001
URY,Uruguay,2022-03-14,3638.29,22.95
URY,Uruguay,2022-03-15,4699.9400000000005,20.09
URY,Uruguay,2022-03-16,4791.76,17.22
URY,Uruguay,2022-03-17,6108.7699999999995,11.479999999999999
URY,Uruguay,2022-03-18,5328.32,20.09
URY,Uruguay,2022-03-19,4206.42,20.09
URY,Uruguay,2022-03-20,2608.21,11.479999999999999
URY,Uruguay,2022-03-21,3118.95,8.61
URY,Uruguay,2022-03-22,3910.88,2.8699999999999997
URY,Uruguay,2022-03-23,5322.58,5.739999999999999
URY,Uruguay,2022-03-24,4401.530000000001,8.61
URY,Uruguay,2022-03-25,3520.65,5.739999999999999
URY,Uruguay,2022-03-26,2797.58,2.8699999999999997
URY,Uruguay,2022-03-27,2085.99,2.8699999999999997
URY,Uruguay,2022-03-28,1896.6200000000001,8.61
URY,Uruguay,2022-03-29,3552.21,5.739999999999999
URY,Uruguay,2022-03-30,3007.04,0
URY,Uruguay,2022-03-31,2602.4700000000003,8.61
URY,Uruguay,2022-04-01,2020,5.739999999999999
